price,bedrooms,property_typeApartamento,property_typeCasa,mean_H_NRO_CUARTOS2,med_H_NRO_CUARTOS2,sum_HA_TOT_PER2,med_V_TOT_HOG2,mod_VA1_ESTRATO22,mod_VA1_ESTRATO23,mod_VA1_ESTRATO24,mod_VA1_ESTRATO25,mod_VA1_ESTRATO26,Final_Bathrooms_2,new_surface_def,bank_d,bus_station_d,casino_d,childcare_d,cinema_d,clinic_d,college_d,community_centre_d,conference_centre_d,dentist_d,doctors_d,events_d,fast_food_d,hospital_d,kindergarten_d,library_d,love_hotel_d,marketplace_d,monastery_d,parking_d,police_d,restaurant_d,bank,bus_station,casino,childcare,cinema,clinic,college,community_centre,conference_centre,dentist,doctors,events_venue,fast_food,hospital,kindergarten,library,love_hotel,marketplace,monastery,parking,police,restaurant,dist_cbd1,dist_cbd2,log_price
530000000,3,1,0,3.822339480068362,3.9823529411764707,1530.4588235294118,1,0,0,0,1,0,2,87.70729166666666,1620.1343528076627,1114.1806752471387,1794.9681258043436,2840.7510001641895,13592.699440448747,938.0216231900378,850.8579970518136,2213.01157509518,2236.6332431289957,4671.54914329158,3843.0807767481856,2264.3445676351,1322.9355696869743,240.3952122118077,2156.3640705954613,1279.0745454929572,5339.791587333569,3255.4104899851463,2345.2704185243924,341.64576393899307,2402.305836591514,663.2390102146708,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,7,7,7,10376.023287714612,9981.558715354655,20.08838756451044
860000000,4,0,1,3.536288802956541,3.6129032258064515,327.741935483871,1,0,1,0,0,0,4,360,740.7678756735842,2493.351396916685,3992.8074259111772,67.79265685274,6395.169279222365,1603.7351918483425,174.20347234137188,1039.4761017779222,2196.866708471917,193.09388613189594,2532.9266773706663,2624.851430418704,1549.7199596236542,1003.5766317144702,230.11554910173976,1243.5503705835768,1606.8609829815603,1031.3019166583679,3329.7131453402035,415.9509479697357,1124.9359316903144,196.38828458091388,0,0,0,2,2,2,3,3,3,4,4,4,4,4,6,6,6,6,6,11,11,12,12442.072774237267,10720.96024103722,20.572442947211826
780000000,4,0,1,4.668826749663168,4.85655737704918,468.74590163934425,1,0,0,0,0,1,5,273,4106.778876118879,3156.0345771222846,1621.5599134294853,5028.551645020589,15598.503337331984,1531.2980585979565,1176.806058705519,5000.206471431364,4637.685667617035,4810.685640686288,6406.758578004448,4990.888765912602,2255.471845305657,487.0799803978511,953.7513094664351,2228.7395478659537,7928.099135707622,3492.8282845682843,4842.410740676608,180.99364800480186,4583.23835920816,2831.713228625159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,9956.896269274694,8146.3588745975385,20.47480447764791
670000000,2,1,0,3.7340437517811473,3.633587786259542,224.4885496183206,1,0,0,0,1,0,3,116,137.53414272384492,145.92891337859226,2069.2139101055636,1484.38176976249,2430.767607506349,658.3375110464194,2247.5170926956853,1535.7866103741464,7229.938322275475,1011.2358319669914,918.417374336434,4620.322163696658,1269.1904855566768,171.95361043712236,73.77900306408235,2772.116213970917,7401.495733948968,2133.4714835684204,4462.365526622962,81.49864660287946,206.43994903087557,150.79963699442894,5,8,8,8,8,8,8,8,8,8,8,8,8,9,10,10,10,10,10,14,15,19,4649.259406932412,5198.5389913733825,20.322788270349285
525000000,1,1,0,3.758602785725773,3.714071856287425,212.47904191616766,1,0,0,0,0,1,3.17481662591687,66,266.22217663425886,602.14902340496,1959.5338103085444,2100.5224119110403,979.602312884391,1351.337568979372,2251.763417102359,2187.3624776586557,7415.458701365724,2116.009152267695,1790.442586077305,5045.332684110017,1130.385498247673,1542.3274407112258,1564.4061906488616,3881.093615862118,7709.781829016044,1773.7585446898256,7592.37112928897,127.21351067096094,1270.0314363245031,884.7927934703378,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,3116.316166460407,5536.888481529038,20.0789088205559
450000000,2,1,0,4.451448339494605,4.411428571428571,323.7085714285714,1,0,0,0,0,1,1,67,425.33932647673197,829.892197984624,653.2484990690327,2005.039149646486,1958.2945194049314,734.0026841824687,1051.3623603911333,150.74375095359957,5122.283784816556,1514.3279345433468,1912.23552971509,2838.277054333209,678.2966466887965,842.5801947461816,2731.462783285061,1531.34487761687,9822.489868492492,2375.0377997247742,7914.366542254873,399.79640316381716,215.06422632206076,407.42148619481156,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,8,9,13,5911.693123615545,2734.0375716997087,19.92475814072864
700000000,3,1,0,4.331438813305705,4.168103448275862,246.01724137931035,1,0,0,0,1,0,4,159,914.3239835017376,837.6755545874421,1404.92651008742,1427.7392789505375,2916.771120615061,1146.9023973367314,3057.4942543705615,981.6873065343893,6215.605636308707,1128.578574195768,1282.536012054739,4333.30191205698,988.1041441634778,881.6122740048065,965.1164275196426,3189.41753711945,6416.516852235708,1944.9875305339542,4105.594848241686,178.1739243024171,396.96738551775303,688.472609494492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,12082.57930460406,10297.910847842173,20.36659089300768
289780440,1,1,0,3.261618286195559,3.0714285714285716,61.38095238095238,1.0714285714285714,0,0,1,0,0,1,38,286.30236043163154,490.01348488382797,857.3525310115261,303.94078318373255,2415.057237753761,91.39426988560149,488.81325202145433,567.8269663954228,1168.0080502560409,556.1386883907222,483.58793100284424,321.5520426915751,98.78331608749309,269.4544958469734,481.94483176253857,197.36969779609234,5254.506076600038,1157.2924041275191,3457.0875311503237,57.659846967126434,757.4102623683019,91.5704344001064,3,6,6,7,7,14,16,17,17,19,20,21,23,25,26,27,27,27,27,51,51,78,4653.643793744142,1672.2304900446534,19.484634090748962
340000000,3,1,0,3.825027245187305,3.8867924528301887,1119.9245283018868,1.0566037735849056,0,1,0,0,0,2,76,968.7664855747929,746.4636283037364,3795.4205285889107,840.1960801353623,7627.466077021301,859.2398203809588,834.4063395839663,1608.3552096515618,2378.2748879827136,832.9558473355382,944.4736649502091,822.9966931979797,798.5894875001903,1833.6012697609274,1021.712972952911,1391.267273786907,3389.7259951345472,1509.4374907892866,1760.3691332908043,478.07487206624296,1038.3519761967764,736.2475070571234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15592.365728029823,13774.057168302852,19.644456175574483
235000000,4,1,0,3.8598493072506517,3.9166666666666665,607.6666666666666,1,0,0,1,0,0,2,98,488.06451055663587,1897.2930830795515,4030.71212803699,2411.1736465350477,8092.573054934628,643.8242300016457,242.13524855952,1032.0010544569066,2938.4557499408998,2343.8467538192517,2900.410367736515,4345.216691766103,1253.983864696522,331.7512727898998,876.480191403604,438.55379358442224,1246.3104662110086,2996.3176919384964,300.8984171702131,544.5151012810151,1019.3025947588471,716.7783760274835,1,1,1,1,1,1,3,3,3,3,3,3,3,6,6,9,9,9,11,13,13,13,2760.431945544958,5737.635138183193,19.275096072108433
750000000,3,1,0,3.6149862076499537,3.445945945945946,233.97297297297297,1,0,0,0,0,1,3,148,391.62603667196595,811.9929614565714,1152.0137189350364,660.3278457075899,1592.458588568126,202.03376655058622,2986.726654845601,2627.8168428461126,6599.167186941386,1188.2262859940106,1685.4102841543872,5300.88038322482,61.0987503411422,1055.2580081059482,332.17884910280003,4790.015341790752,6402.902181529101,135.07202443245728,6176.60758515186,126.52296327781565,1090.6031919612783,122.23680486942641,4,4,4,4,4,8,8,8,8,8,8,8,10,10,11,11,11,12,12,17,17,28,2303.3801038207457,2639.5662421437237,20.43558376449463
370000000,5,0,1,4.067690034990678,3.6470588235294117,244.7058823529412,1,0,1,0,0,0,3.2,120,179.229763304842,555.4510160923326,310.0256334007195,1056.4611944060453,971.9680691706878,453.7476422460713,2879.292426697351,638.8962393666702,4981.01739243261,414.46150680677135,1521.6363738653627,1489.0203619714891,405.81969057888926,1099.064362871853,1099.064362871853,2812.4435152931255,1811.3950839619515,497.5817335128323,6516.04539539215,148.39812666170891,675.6399213264759,141.11074734616716,4,5,6,6,6,7,7,7,7,8,8,8,9,9,9,9,9,10,10,14,14,24,14456.19393107591,12668.60081293091,19.729013563602543
2200000000,8,0,1,4.384921078537797,4.391891891891892,133.54054054054055,1,0,0,1,0,0,4,238,486.3373693787208,240.12340795193694,996.6580408726537,2419.2845342113965,1544.635784946269,325.26762920875575,498.07273053598897,444.16336161451267,5342.18112293244,1906.8580586112105,864.1936611740919,2754.9449159676133,209.14278599539833,669.9121987430367,2239.8887810457113,2445.814827840337,9239.88954555874,2594.5474348055213,6728.472355493069,206.29664880154175,330.6942176421769,488.90738619760407,1,13,13,13,13,14,15,16,16,16,16,16,17,17,17,17,17,17,17,25,26,31,2953.7123849535315,3661.6453401616996,21.51172319731068
850000000,2,1,0,4.24764300973564,4.122950819672131,243.3879781420765,1,0,0,0,0,1,3.143426294820717,244.45652173913044,433.4358927120123,1013.3652257407066,1389.3588612443582,1760.5436507250529,2680.1436683044976,634.8832015067042,1265.6166874650733,854.8409843024688,4733.976233222443,1002.3774499363096,2328.3046491586465,2633.6258150410517,1131.4497834873691,826.9199400720436,2613.123483242641,1080.9143317310818,9216.670877938943,2170.417892880568,7237.6714977822885,34.310454762465284,275.15281083772595,35.94358302302431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,9,12,7105.079702108866,5286.52023682989,20.560746907448635
1450000000,4,1,0,5.014722233634093,5,151.85263157894738,1,0,0,0,0,1,5,18,1336.0205944798236,1225.747217175725,2813.3272355047543,1090.3139914342999,4944.300534563501,1324.9554079120471,2120.5239809996765,1177.804699442008,7192.983354663925,1276.7689519484493,1581.7813791812612,3112.7732764330767,1308.4903814258157,1473.2358908426982,766.1609463225719,1375.6864536037926,7760.584731522192,2551.6945977077567,2062.674543844563,432.7837970738447,1248.7940023953759,1140.5285935972097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,16698.116785669168,15072.711287392834,21.094829393378895
680000000,2,1,0,3.509286420486158,3.294915254237288,161.71864406779662,1,0,0,0,0,1,2,163.19154639175258,84.40772461984862,584.4340647088848,790.7391486704014,2226.107972541543,605.0144260026337,471.0912572852456,848.6741195540753,1315.9537599771118,6136.219005814927,1628.9837499307273,586.5834542554223,3686.252136577428,522.6391303411066,515.5528340480616,1852.4168615165477,2832.657336411276,8590.951781105758,2274.2632699599085,7039.948510983689,267.2444681255982,600.3835687221818,423.8418352260356,4,6,6,6,7,9,9,9,9,9,10,10,11,13,13,13,13,13,13,24,25,30,4254.489230716458,7341.734951589529,20.337603356134426
1200000000,3,1,0,5.292348504782034,5.241935483870968,398.98387096774195,1,0,0,0,0,1,3.761904761904762,307,3165.518573408767,1976.4070415504764,2179.384100737174,5158.193947733097,14256.326952423376,1868.903491040428,795.8668590622915,3618.783079489552,4099.4257761689805,5778.672988548516,5195.622379295782,4109.878939786374,2568.397412033794,1847.888823996144,1704.5406785101554,2924.0447607955944,6845.777206426409,3946.728917694999,4822.108182177302,577.6335264290971,4187.089827279542,2889.39788329312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1505.5592517902885,5245.013631190592,20.905587393740365
480000000,3,1,0,3.869732349219951,3.9571428571428573,908.2857142857143,1,0,0,1,0,0,3,98,779.1015940578225,1970.746094364418,2704.3162739209847,1857.8915556352392,9950.446672073553,471.3207012871138,705.2777430265936,583.1292465531563,793.7506515279408,769.7449583562562,2510.822461062615,2268.334131486292,1956.8793114587927,320.5975456135583,2118.8009746255034,896.8169744106862,1664.2871876689323,1376.1261525242203,2122.739247643307,88.84281068108028,611.574847013437,327.95902951365366,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,8,8,10,11771.078439303583,9951.536632549985,19.98929666186621
2315000000,3,1,0,5.22568916397078,5.166666666666667,440.5416666666667,1,0,0,0,0,1,4.633333333333334,268.94,3432.3076936273023,4876.926520924208,2796.5206972524948,6000.08287940696,17391.271449732558,2351.1352420286007,2417.9299922730493,6623.701050643681,3688.5302949380844,4647.692322531069,8108.953021565902,6691.550228535339,3442.668780369312,1143.4945708803534,2290.9960208711136,3014.1021181733513,9685.924968458754,3364.2692770613003,5969.815249557011,355.7091649969607,3562.164642014347,2399.797042949988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4615.598181640162,1032.135714173021,21.562675524484607
679900000,8,0,1,4.307962496139626,4.185393258426966,187.35955056179776,1,0,0,0,1,0,5,162.23306818181817,400.29996212584314,765.3449065846258,2592.1923505373256,1773.992865455894,4902.22931091293,246.33379577661424,3816.3017813549413,1208.671147157422,5205.724066534751,61.71198550962982,2308.1958014648576,2954.059228670649,8.689705721457603,2144.9658761218125,179.02967710257627,2827.842339804258,5764.014131163367,1761.994099490314,2556.7506602342773,532.7466871277618,1413.9462194363402,83.35136423213449,1,1,1,1,1,3,3,3,3,5,5,5,7,7,8,8,8,8,8,10,10,21,15030.442245290858,13215.161019135014,20.33745628649669
618000000,3,1,0,3.5080686105358914,3.3627906976744186,962.2186046511628,1,0,0,1,0,0,2,105.3482105263158,386.3792697879774,871.1966172023547,2825.221096565798,429.0129302259584,5474.541810944908,601.5639051408357,1850.8357325248642,1006.1101514413967,2762.9422550589798,550.6765174927226,1669.013955111873,1587.128800938634,461.9046004815289,795.1548936353274,190.27858685191865,1094.2311926003315,2935.748803960421,1211.2063720824415,3644.452398278487,348.15044879246034,1870.799653056944,264.53279485377,6,6,6,6,6,7,7,7,7,8,8,8,9,9,13,13,13,13,13,18,18,31,5472.072508302328,1656.7411190851738,20.241999015421964
390000000,3,0,1,3.733780672768049,3.923076923076923,161,1,0,1,0,0,0,2,86,466.3034441437195,536.4993416991783,2577.635381495638,277.32510845155355,5729.557090069441,387.05016683158016,1364.4441130112693,621.134296767242,8108.883006390634,618.2660449566235,2635.8511897331327,2179.48298448537,1501.2616551976719,892.7603891418273,1677.8738189796165,885.6392322414692,7384.904236648265,2141.7985463132004,2439.5394964949073,446.60600762317955,588.6100567242348,557.4539910951905,0,3,3,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,9,11,13802.348220716058,11979.896258470533,19.781657297087968
540000000,2,1,0,4.055747228012211,4.030732860520095,320.4326241134752,1,0,0,0,1,0,2,79,1087.0295654472368,1698.1453685461413,1979.111976241593,1502.7736585800415,3475.0065132242585,178.3673742380916,3318.5619342514055,3371.7544515721293,5222.167296358289,740.1449345667749,3742.4614321599033,4549.675848243065,1651.3319835420243,785.3140512780795,1280.7441457226096,4045.986567381169,4740.792442675698,2033.4279850366074,6360.11020163198,169.44587286254657,276.17538008592106,101.2866877758225,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,13,14,14951.19847308367,13134.442966226292,20.107079697522593
450000000,3,1,0,3.088730223706387,3.0611510791366907,390.75539568345323,1,0,0,1,0,0,3,153.7383870967742,534.5019758056151,633.6911533035271,556.8550023654306,1711.5845923242912,3881.6025107031546,37.17210083549504,431.19697073937374,593.6602142810682,2965.7810674497296,435.79645712072494,411.3385566710715,1924.8093616003107,516.6558812419208,252.57464593979319,1787.308927885413,388.03653371375054,7254.918109623413,864.0209778143001,5248.541773084398,261.4139160889403,876.3461666252178,268.4862440795229,3,3,4,4,4,15,18,19,19,20,22,22,24,27,27,28,28,28,28,49,49,66,12194.373048055819,10377.475917530974,19.92475814072864
950000000,10,0,1,4.55010136759364,4.656716417910448,132.84328358208955,1,0,0,0,1,0,4,400,734.9004351220104,1329.245440255673,289.4329644598087,713.7947726128706,12515.151779612646,479.8674252237459,634.1941154229507,544.9259889586062,1991.8707243446854,2185.82963945188,337.81706083841834,1439.8849650756893,319.19272438417084,819.5859805294427,1441.5544929471162,1470.9222364616958,3868.597804730059,764.452054035245,2218.8198595726367,398.8712602296706,1114.0809584540575,385.6012506782382,0,0,2,2,2,4,4,5,5,5,5,5,8,8,8,8,8,8,8,11,11,13,11169.730761398452,9424.557141725707,20.671972542558862
319000000,4,1,0,2.8590767088931486,3.078125,223.34375,1,0,1,0,0,0,2,95,405.20871173545635,425.5952211124432,1146.2085985475317,734.7655120372691,1707.6274266830872,576.710598459386,569.7139983109333,745.5714854800725,2065.585431330039,890.234621656,541.6506556418082,681.8610321392003,826.3885886408997,100.96310636046658,580.8174165947977,431.647511069494,5261.77974355009,254.3897001363243,3081.993738188086,264.4286514384501,368.78138965087794,550.6540235399164,1,4,4,4,4,6,7,7,7,7,8,8,8,9,10,10,10,11,11,22,23,24,8315.679682116595,6493.323173242371,19.580701660749117
1910000000,3,1,0,3.942095037523034,3.74025974025974,230.03246753246754,1,0,0,0,0,1,4,238.97,217.81675236299932,1099.2602215211418,953.938886058242,548.9608720433947,2602.195551578807,510.25667563513036,3964.1650338229197,2517.557510102943,5653.693553397523,826.6886353870635,2672.790072712251,4545.874888265191,972.1702039090375,650.7278678277287,523.8957370406512,4024.6387577051814,5391.661050602081,970.4311993302223,5991.393954315967,85.5559802213663,1063.8116557765975,367.2986240474334,6,6,6,7,7,8,8,8,8,8,8,8,8,8,9,9,9,9,9,23,23,25,12658.858105265055,10848.578031709452,21.37036907900495
980000000,3,1,0,4.808759124087591,4.6,299.2,1,0,0,0,0,1,3,193.66666666666666,2427.246157839396,1122.6464919712414,2640.6156184032566,5077.93655979763,13313.112679390291,1978.708664263262,1214.177215200318,2877.1258683515407,3369.0168743257677,6249.54914226607,4266.529187103771,3376.9165873426077,2801.2162419868987,1983.0078206929813,2356.7426996377335,3357.8073295980294,5961.333866484557,3011.6591160517296,4569.331109254309,1341.989207371123,3290.8340563750094,2421.4128336237914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11104.858174570087,9282.358335350087,20.70306312962889
1615000000,4,1,0,3.856934953987385,3.6940509915014164,218.6458923512748,1,0,0,0,0,1,3,250,430.0783154935523,793.6820005806895,1775.9469770224393,2265.7633425688005,955.5905950381799,1454.0471670556626,2102.839096148748,1970.80208316437,7217.3368469612,2198.716996998941,1744.8528376908612,4858.2865994169615,1329.083404624721,1628.1081436425598,1733.670527343426,3664.205577913145,7944.23979875482,1973.5029645749921,7712.93493364319,358.9650770950779,1080.9457724519445,702.939028363792,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,9086.21388263025,8929.356166123116,21.20260079362103
698000000,4,1,0,4.790269398453414,4.6767676767676765,785.9545454545455,1,0,0,0,0,1,5,226.29291666666666,3523.4114385542034,2761.6485701797674,651.1095139756743,3993.5313215484107,15771.06927144342,826.156809478415,1433.1672458669657,4609.112511173174,3842.7676835802495,3698.712768535464,5966.168873158211,4674.035818027091,1305.94541777914,939.1223370135658,395.64329685221196,1073.7979718199074,7730.911635304162,2416.128687754557,3886.5243225829777,596.8959403013705,3832.8199838594364,1948.3643274106448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,10744.342715798197,8921.958069697452,20.363729660726648
920000000,3,0,1,4.311958794152707,3.9157303370786516,602.0224719101124,1,0,0,0,1,0,3.4345238095238093,234,2608.3188304030086,1414.2311747211268,2197.7845995230673,4861.462937914809,13770.311707638999,1837.1343508322648,1146.6993147735711,3352.8003529985594,3545.936652685272,5821.19273583572,4648.125634042634,3555.9124072348827,2433.0926020912684,1700.5529631274242,1873.5734259441442,2929.1544051709734,6282.203695648061,3405.990325301762,4441.640656684284,1014.5543522777455,3626.9816184334204,2402.7542661242974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13438.37276607183,11733.779301323222,20.63988422800736
1500000000,4,0,1,5.3757839329402195,5.446428571428571,1056.9285714285713,1,0,0,0,1,0,5,269,1197.654871132388,330.803171489452,2353.4960643096256,1340.0272011862971,4004.2651753783266,1232.7354582621751,2880.588723135103,979.3002870762961,6063.802294365768,1018.1523070412135,1234.7040654843358,3920.8589444503596,1087.6525097622862,1216.5030398775093,813.4962713174924,2613.2547502596312,6479.0743635088165,2519.0900074145543,2969.362465827747,217.17055790235705,1009.3600310162664,312.1642202908644,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,9,6312.0236860584255,4489.817493167947,21.128730945054574
1200000000,4,1,0,3.702922079117876,3.6342857142857143,224.44571428571427,1,0,0,0,0,1,2.9891891891891893,237.5,379.4963305516095,489.61453340456245,1596.6337362062743,782.0078148733045,1046.0684934559952,322.3752835999034,2424.6600516473327,2784.800720659425,7139.900259512363,997.5308852025022,1219.1827777156775,5120.771824474389,218.10459400413419,557.4324592834704,261.75608559976155,4460.884510644401,6962.358551133344,645.2404880579558,6286.51814755346,299.7168675586152,1147.8860073334513,271.56085486877424,5,7,7,7,7,12,12,12,12,12,12,12,14,15,16,16,16,16,16,25,25,28,14784.840776749461,12963.443786254244,20.905587393740365
430000000,3,1,0,3.5094309808100883,3.344059405940594,883.5693069306931,1,0,0,1,0,0,3,107.35072222222222,347.2638073025874,835.8163380355352,2696.39654911697,311.9318899897684,5348.4855776576005,697.8357016476148,1945.5888471031162,1136.3210943398528,2894.186646543175,668.6129266173219,1764.9424802262226,1668.7736845245583,507.47587234740035,706.1888425936693,93.31814144774637,1163.9949379342718,3057.8918542332103,1149.436756937194,3663.6102711328176,396.2207594117141,1997.474938891194,256.8000247367966,9,9,9,11,11,11,11,11,11,11,11,11,13,13,19,19,19,19,19,25,25,39,12513.035583751076,10701.659724762347,19.879295766651882
2700000000,3,1,0,4.6302905458054635,4.689830508474576,344.6779661016949,1,0,0,0,0,1,3,192.28239361702128,443.09863239253417,1613.6107428291439,1053.729242638604,2844.7963381332747,1724.9276560155972,1246.2958782882088,1572.865209305252,735.0458235799912,5933.3311101940635,2233.5081088043994,2043.970376744067,3693.000668392278,1024.624372433822,1255.1398464070078,2990.783563878275,2285.1085751723645,9449.50829220699,3052.706978182072,8450.485726367104,169.1287761131485,832.5429583068477,987.7993794340887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,6352.679787429353,1571.2892405859322,21.716517609956693
384202500,3,1,0,5.083010013960243,5.061797752808989,379.52247191011236,1,0,0,0,1,0,2,189.9535,850.668981986064,366.43856628578874,1620.8692963075864,1635.9837594083224,6159.035432229841,991.7841412923897,3458.283051344841,1695.5025021429572,4888.2106877919105,876.9605006101879,2985.6184757780034,2541.8137215520646,559.2027439288389,2021.989788177648,1066.7589993009242,2686.7781237814274,5661.008353371751,1237.0703754245258,1704.5979780100563,421.53417668744265,315.6932122179277,530.02421816131,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,6,3479.8398501134952,3607.428124362423,19.76668031530515
235000000,1,1,0,3.874784243971686,3.8214285714285716,123.76785714285714,1,0,0,1,0,0,1,95.78571428571429,79.52930362023402,248.62941924016835,1194.4525340835376,1205.0947507585895,2591.6221934005234,111.72261847598119,811.2096557496009,938.798894561674,4325.526773420788,852.3804554955053,2325.5170141739454,2046.3855884118454,383.41017780646524,525.0077054071666,1961.2134726300985,820.0520999387479,9109.341222385658,1580.2686850528605,7289.616209200715,0.19316424759183273,485.44177978845556,207.7561408562563,3,6,6,6,6,7,7,7,7,7,7,7,8,9,9,9,9,9,9,22,23,25,6169.31630621103,11112.175808413598,19.275096072108433
560000000,2,1,0,3.930839136814627,3.7596685082872927,283.4447513812155,1,0,0,0,0,1,2.8841463414634148,75,242.54664222839855,385.4258516721217,1129.5854242856622,188.20160547535454,1583.507269711584,149.4937742068621,2741.3198398966856,2205.155200391121,6753.188082739639,442.1565660206091,1172.8433235708783,5216.243705196213,211.59925651581094,311.2721315014489,416.07900070148406,4246.771037598243,6688.536679215062,665.3711208943776,5572.3705766687,152.57815126781622,429.34692998040504,166.67379097572785,4,6,6,7,7,17,17,17,17,19,19,19,20,22,23,23,23,23,23,29,30,35,5771.300257464255,4062.5805570526063,20.14344734169347
200000000,3,1,0,4.277021208643244,4.12751677852349,1232.489932885906,1,0,0,1,0,0,2,58,1255.4028752120742,1695.099226912798,2469.105607179021,686.7222768512656,6891.555040466072,273.8612772997588,2103.1927372094838,1089.0831488935917,3671.1631028515667,1230.0500348600283,1835.8032779560856,1413.5848536255196,1153.0655921986306,2257.311751150103,1552.3618706457655,1796.2153661496886,4559.330038716321,92.30050371048094,939.7246683189593,160.46036119059565,443.9239340689429,603.4520022322807,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,6,7,8725.992905303883,7997.151972867311,19.11382792451231
950000000,3,0,1,2.623168473254623,2.328125,233.890625,1,0,1,0,0,0,5,152.1878947368421,905.6091885262654,303.7085199417563,1132.8737260866283,1416.0339825624362,2867.0790620878497,890.1874118494019,214.46885038401632,483.8890864498269,5369.463225351914,1864.1525019081162,824.146575055568,2638.272210509962,849.087747213887,1437.45242228693,2082.3463023799764,2752.9213616300804,9458.718759917008,1634.467100358397,5494.750390984443,56.892791328267016,767.2271691517814,363.86302833047057,0,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,6,19,19,20,14516.486017571639,12694.925607567086,20.671972542558862
740000000,3,1,0,4.1940612669174735,4.036144578313253,606.8253012048193,1,0,0,0,0,1,3.276150627615063,144.35901098901098,2482.0940290251265,1897.6469836409765,1022.8627950177103,3631.696601747944,14323.869505489061,641.417763620294,1029.3321415736227,3375.103085911393,3281.1639460606652,4557.208156645602,4968.329119368506,3301.8092830797955,1100.4375832037304,510.31256551192246,1080.83738095903,1680.628798049435,6321.399543373498,3456.9529642461825,3325.396934953773,150.073479939333,3328.236029535385,1774.798374746418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5795.642491382115,5868.935154917998,20.42216074416249
550000000,2,1,0,5.205520553554228,5.258741258741258,577.4475524475524,1,0,0,0,0,1,2,102.38461538461539,3163.600628216901,2931.3687005300267,930.5951929770691,4075.0129329046567,16154.75168320899,986.8724715377656,1660.0007220372283,4907.30347707697,3464.9687735469297,3443.450515457392,6180.28357395949,5013.269327373041,1521.6243358575043,829.6912551753273,780.8711814047527,1084.9950604140213,8079.689055713357,2129.915292602939,4022.9341941789794,379.89465341660645,3449.609061262828,1576.859495837425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,9219.752108229395,8892.72680784074,20.125428836190792
360000000,3,1,0,4.2867595389570035,4.194300518134715,842.979274611399,1,0,0,0,1,0,2,87,93.06420979523341,1075.4042361776285,2436.0688289334935,963.8799727457773,5626.8275949019035,770.07277280649555,3326.8776591470087,1081.0885529806526,4391.2759879976375,126.21475881108127,2498.705447141033,2074.7470883482974,42.71116413324752,1756.3183210783998,694.719548623594,2063.1914659622944,5058.98936615552,1268.057519873973,2065.771206941532,398.3798594458698,636.4295005666276,120.471247837102,2,2,2,2,2,2,2,2,2,3,3,3,7,7,7,7,7,7,7,10,10,15,11454.57436631519,9674.182701145306,19.70161458941443
430000000,3,1,0,3.67489014935441,3.7750759878419453,1279.243161094225,1,0,0,1,0,0,2.4635568513119535,108.26805755395684,295.61255093953446,1968.323072444842,2703.384607286275,953.6405122204923,5124.507988580559,1027.4980629945162,1455.6469482849918,1434.8367081470633,3182.7359300697635,1482.8126240795195,2701.1008398639115,2679.173159485389,383.9111779607918,1480.1610675777379,668.1987153592431,2236.7691520327608,2867.364100141477,2078.379375420012,4394.762079095704,8.94943699750284,1801.6508208416951,151.2808067644151,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,29,29,35,10492.04092263586,9226.08644552661,19.879295766651882
